,id,homeTeamId,awayTeamId,homeTeamRuns,awayTeamRuns,homeTeamWin,date,awayName,homeName,538home,538away,exchangeHomePrice,bestHomeExchangeId,exchangeAwayPrice,bestAwayExchangeId,exchangeHomePercent,exchangeAwayPercent,spread,kellyProportionHome,kellyProportionAway,betSize,winnings,return,betTeam
655,3658,18,26,4.0,3.0,1.0,2017-06-13,Philadelphia Phillies,Boston Red Sox,0.68,0.32,0.38,2,2.15,2.0,0.7246376811594204,0.31746031746031744,0.04209799861973784,0.0,0.0,0.0,0.0,0.0,
656,3663,5,19,6.0,1.0,1.0,2017-06-13,Baltimore Orioles,Chicago White Sox,0.5,0.5,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
657,3665,28,12,20.0,7.0,0.0,2017-06-13,Seattle Mariners,Minnesota Twins,0.47,0.53,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
658,3664,4,13,2.0,4.0,0.0,2017-06-13,Texas Rangers,Houston Astros,0.63,0.37,0.55,2,1.6,2.0,0.6451612903225806,0.3846153846153846,0.029776674937965097,0.0,0.0,0.0,0.0,0.0,
659,3667,27,10,3.0,2.0,1.0,2017-06-13,New York Yankees,Los Angeles Angels,0.45,0.55,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
660,3668,17,6,6.0,2.0,1.0,2017-06-13,Cincinnati Reds,San Diego Padres,0.45,0.55,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
661,3669,24,20,1.0,8.0,0.0,2017-06-13,Kansas City Royals,San Francisco Giants,0.53,0.47,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
662,3671,17,6,4.0,2.0,1.0,2017-06-14,Cincinnati Reds,San Diego Padres,0.53,0.47,0.74,2,1.15,2.0,0.5747126436781609,0.46511627906976744,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
663,3672,24,20,2.0,7.0,0.0,2017-06-14,Kansas City Royals,San Francisco Giants,0.59,0.41,0.6,2,1.45,2.0,0.625,0.4081632653061224,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
664,3673,15,25,2.0,13.0,1.0,2017-06-14,Atlanta Braves,Washington Nationals,0.63,0.37,0.6,2,1.45,2.0,0.625,0.4081632653061224,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
665,3674,26,18,3.0,7.0,0.0,2017-06-14,Boston Red Sox,Philadelphia Phillies,0.42,0.58,1.15,2,0.74,2.0,0.46511627906976744,0.5747126436781609,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
666,3675,30,22,1.0,5.0,0.0,2017-06-14,Colorado Rockies,Pittsburgh Pirates,0.5,0.5,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
667,3676,14,21,7.0,6.0,1.0,2017-06-14,Tampa Bay Rays,Toronto Blue Jays,0.5,0.5,0.71,2,1.2,2.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.08333333333333331,15.0,-15.0,-0.01754078231889142,away
668,3678,29,8,1.0,2.0,0.0,2017-06-14,Arizona Diamondbacks,Detroit Tigers,0.47,0.53,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
669,3679,9,1,9.0,4.0,1.0,2017-06-14,Chicago Cubs,New York Mets,0.5,0.5,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
670,3677,7,16,4.0,6.0,0.0,2017-06-14,Los Angeles Dodgers,Cleveland Indians,0.54,0.46,0.68,2,1.25,2.0,0.5952380952380952,0.4444444444444444,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
671,3680,5,19,6.0,10.0,1.0,2017-06-14,Baltimore Orioles,Chicago White Sox,0.49,0.51,1.05,2,0.8,2.0,0.48780487804878053,0.5555555555555556,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
672,3682,28,12,4.0,6.0,0.0,2017-06-14,Seattle Mariners,Minnesota Twins,0.55,0.45,0.74,2,1.15,2.0,0.5747126436781609,0.46511627906976744,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
673,3681,4,13,13.0,2.0,0.0,2017-06-14,Texas Rangers,Houston Astros,0.59,0.41,0.64,2,1.35,2.0,0.6097560975609756,0.425531914893617,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
674,3683,2,3,6.0,7.0,0.0,2017-06-14,Milwaukee Brewers,St. Louis Cardinals,0.57,0.43,0.55,2,1.6,2.0,0.6451612903225806,0.3846153846153846,0.029776674937965097,0.0,0.07375,10.0,16.0,0.0190442182943522,away
675,3684,27,10,7.0,5.0,1.0,2017-06-14,New York Yankees,Los Angeles Angels,0.48,0.52,1.2,2,0.71,2.0,0.45454545454545453,0.5847953216374269,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
676,3685,7,16,12.0,5.0,0.0,2017-06-15,Los Angeles Dodgers,Cleveland Indians,0.45,0.55,1.15,2,0.74,2.0,0.46511627906976744,0.5747126436781609,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
677,3686,28,12,6.0,2.0,1.0,2017-06-15,Seattle Mariners,Minnesota Twins,0.44,0.56,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
678,3687,5,19,5.0,2.0,1.0,2017-06-15,Baltimore Orioles,Chicago White Sox,0.53,0.47,1.0,2,0.83,2.0,0.5,0.5464480874316939,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
679,3688,26,18,1.0,0.0,1.0,2017-06-15,Boston Red Sox,Philadelphia Phillies,0.31,0.69,2.1,2,0.4,2.0,0.3225806451612903,0.7142857142857143,0.03686635944700467,0.0,0.0,0.0,0.0,0.0,
680,3689,29,21,5.0,3.0,1.0,2017-06-15,Tampa Bay Rays,Detroit Tigers,0.56,0.44,0.74,2,1.15,2.0,0.5747126436781609,0.46511627906976744,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
681,3691,2,3,4.0,6.0,0.0,2017-06-15,Milwaukee Brewers,St. Louis Cardinals,0.51,0.49,0.66,2,1.3,2.0,0.6024096385542168,0.4347826086956522,0.03719224724986914,0.0,0.09769230769230769,15.0,19.5,0.022776382643228406,away
682,3692,22,24,10.0,9.0,0.0,2017-06-15,San Francisco Giants,Colorado Rockies,0.6,0.4,0.62,2,1.4,2.0,0.6172839506172839,0.4166666666666667,0.033950617283950546,0.0,0.0,0.0,0.0,0.0,
683,3694,27,20,2.0,7.0,0.0,2017-06-15,Kansas City Royals,Los Angeles Angels,0.59,0.41,0.76,2,1.1,2.0,0.5681818181818182,0.47619047619047616,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
684,3693,23,10,8.0,7.0,1.0,2017-06-15,New York Yankees,Oakland Athletics,0.42,0.58,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
685,3697,26,8,4.0,5.0,0.0,2017-06-16,Arizona Diamondbacks,Philadelphia Phillies,0.48,0.52,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
686,3698,30,1,5.0,9.0,0.0,2017-06-16,Chicago Cubs,Pittsburgh Pirates,0.51,0.49,1.0,2,0.83,2.0,0.5,0.5464480874316939,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
687,3699,14,5,4.0,11.0,1.0,2017-06-16,Chicago White Sox,Toronto Blue Jays,0.55,0.45,0.58,2,1.5,2.0,0.6329113924050632,0.4,0.032911392405063244,0.0,0.08333333333333333,15.0,-15.0,-0.017130131902015646,away
688,3696,19,2,2.0,11.0,1.0,2017-06-16,St. Louis Cardinals,Baltimore Orioles,0.47,0.53,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
689,3700,6,16,1.0,3.0,0.0,2017-06-16,Los Angeles Dodgers,Cincinnati Reds,0.4,0.6,1.5,2,0.58,2.0,0.4,0.6329113924050632,0.032911392405063244,0.0,0.0,0.0,0.0,0.0,
690,3701,29,21,13.0,4.0,0.0,2017-06-16,Tampa Bay Rays,Detroit Tigers,0.51,0.49,0.71,2,1.2,2.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
691,3695,9,15,2.0,7.0,0.0,2017-06-16,Washington Nationals,New York Mets,0.44,0.56,1.3,2,0.66,2.0,0.4347826086956522,0.6024096385542168,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
692,3702,25,11,0.0,5.0,0.0,2017-06-16,Miami Marlins,Atlanta Braves,0.48,0.52,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
693,3703,13,12,10.0,4.0,0.0,2017-06-16,Seattle Mariners,Texas Rangers,0.5,0.5,1.2,2,0.71,2.0,0.45454545454545453,0.5847953216374269,0.039340776182881454,0.08333333333333331,0.0,15.0,-15.0,-0.017428687619822227,home
694,3704,4,18,1.0,2.0,0.0,2017-06-16,Boston Red Sox,Houston Astros,0.58,0.42,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
695,3706,28,7,1.0,8.0,0.0,2017-06-16,Cleveland Indians,Minnesota Twins,0.42,0.58,1.35,2,0.64,2.0,0.425531914893617,0.6097560975609756,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
696,3705,3,17,6.0,5.0,1.0,2017-06-16,San Diego Padres,Milwaukee Brewers,0.65,0.35,0.62,2,1.4,2.0,0.6172839506172839,0.4166666666666667,0.033950617283950546,0.0,0.0,0.0,0.0,0.0,
697,3707,22,24,10.0,8.0,0.0,2017-06-16,San Francisco Giants,Colorado Rockies,0.57,0.43,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
698,3708,23,10,7.0,6.0,1.0,2017-06-16,New York Yankees,Oakland Athletics,0.46,0.54,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
699,3709,27,20,1.0,3.0,0.0,2017-06-16,Kansas City Royals,Los Angeles Angels,0.55,0.45,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
700,3710,14,5,2.0,5.0,0.0,2017-06-17,Chicago White Sox,Toronto Blue Jays,0.61,0.39,0.42,2,1.95,2.0,0.7042253521126761,0.3389830508474576,0.04320840296013362,0.0,0.07717948717948717,15.0,29.25,0.034588777863182166,away
701,3712,22,24,5.0,1.0,1.0,2017-06-17,San Francisco Giants,Colorado Rockies,0.63,0.37,0.57,2,1.55,2.0,0.6369426751592357,0.3921568627450981,0.02909953790433395,0.0,0.0,0.0,0.0,0.0,
702,3715,26,8,1.0,5.0,0.0,2017-06-17,Arizona Diamondbacks,Philadelphia Phillies,0.43,0.57,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
703,3714,23,10,5.0,2.0,1.0,2017-06-17,New York Yankees,Oakland Athletics,0.43,0.57,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
704,3713,19,2,15.0,7.0,0.0,2017-06-17,St. Louis Cardinals,Baltimore Orioles,0.53,0.47,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
705,3717,6,16,2.0,10.0,1.0,2017-06-17,Los Angeles Dodgers,Cincinnati Reds,0.44,0.56,1.4,2,0.62,2.0,0.4166666666666667,0.6172839506172839,0.033950617283950546,0.0,0.0,0.0,0.0,0.0,
706,3716,25,11,8.0,7.0,1.0,2017-06-17,Miami Marlins,Atlanta Braves,0.52,0.48,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
707,3719,3,17,5.0,7.0,0.0,2017-06-17,San Diego Padres,Milwaukee Brewers,0.66,0.34,0.6,2,1.45,2.0,0.625,0.4081632653061224,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
708,3718,29,21,2.0,3.0,0.0,2017-06-17,Tampa Bay Rays,Detroit Tigers,0.54,0.46,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
709,3720,9,15,4.0,7.0,0.0,2017-06-17,Washington Nationals,New York Mets,0.45,0.55,1.45,2,0.6,2.0,0.4081632653061224,0.625,0.03316326530612246,0.07068965517241374,0.0,10.0,-10.0,-0.011429877700308608,home
710,3721,13,12,10.0,4.0,0.0,2017-06-17,Seattle Mariners,Texas Rangers,0.55,0.45,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
711,3724,4,18,7.0,1.0,1.0,2017-06-17,Boston Red Sox,Houston Astros,0.55,0.45,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
712,3725,30,1,4.0,3.0,1.0,2017-06-17,Chicago Cubs,Pittsburgh Pirates,0.48,0.52,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
713,3723,27,20,9.0,0.0,1.0,2017-06-17,Kansas City Royals,Los Angeles Angels,0.59,0.41,0.76,2,1.1,2.0,0.5681818181818182,0.47619047619047616,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
714,3726,14,5,7.0,3.0,1.0,2017-06-18,Chicago White Sox,Toronto Blue Jays,0.61,0.39,0.5,2,1.7,2.0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.0,0.0,0.0,0.0,0.0,
715,3727,6,16,7.0,8.0,0.0,2017-06-18,Los Angeles Dodgers,Cincinnati Reds,0.38,0.62,1.65,2,0.54,2.0,0.37735849056603776,0.6493506493506493,0.026709139916686997,0.0,0.0,0.0,0.0,0.0,
716,3728,29,21,1.0,9.0,0.0,2017-06-18,Tampa Bay Rays,Detroit Tigers,0.49,0.51,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
717,3729,9,15,5.0,1.0,1.0,2017-06-18,Washington Nationals,New York Mets,0.52,0.48,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
718,3732,26,8,4.0,5.0,0.0,2017-06-18,Arizona Diamondbacks,Philadelphia Phillies,0.37,0.63,1.45,2,0.6,2.0,0.4081632653061224,0.625,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
719,3733,30,1,1.0,7.0,0.0,2017-06-18,Chicago Cubs,Pittsburgh Pirates,0.51,0.49,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
720,3730,25,11,5.0,4.0,1.0,2017-06-18,Miami Marlins,Atlanta Braves,0.5,0.5,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
721,3731,19,2,8.0,5.0,1.0,2017-06-18,St. Louis Cardinals,Baltimore Orioles,0.5,0.5,1.0,2,0.83,2.0,0.5,0.5464480874316939,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
722,3735,28,7,2.0,5.0,0.0,2017-06-18,Cleveland Indians,Minnesota Twins,0.43,0.57,1.4,2,0.62,2.0,0.4166666666666667,0.6172839506172839,0.033950617283950546,0.0,0.0,0.0,0.0,0.0,
723,3734,3,17,2.0,1.0,1.0,2017-06-18,San Diego Padres,Milwaukee Brewers,0.61,0.39,0.66,2,1.3,2.0,0.6024096385542168,0.4347826086956522,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
724,3736,13,12,3.0,7.0,0.0,2017-06-18,Seattle Mariners,Texas Rangers,0.63,0.37,0.47,2,1.75,2.0,0.6802721088435374,0.36363636363636365,0.04390847247990104,0.0,0.0,0.0,0.0,0.0,
725,3737,22,24,7.0,5.0,1.0,2017-06-18,San Francisco Giants,Colorado Rockies,0.62,0.38,0.6,2,1.45,2.0,0.625,0.4081632653061224,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
726,3738,27,20,3.0,7.0,0.0,2017-06-18,Kansas City Royals,Los Angeles Angels,0.53,0.47,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
727,3739,23,10,4.0,3.0,1.0,2017-06-18,New York Yankees,Oakland Athletics,0.43,0.57,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.11736842105263151,20.0,-20.0,-0.023124060585038735,away
728,3740,4,18,5.0,6.0,0.0,2017-06-18,Boston Red Sox,Houston Astros,0.55,0.45,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
729,3741,19,7,0.0,12.0,0.0,2017-06-19,Cleveland Indians,Baltimore Orioles,0.44,0.56,1.55,2,0.57,2.0,0.3921568627450981,0.6369426751592357,0.02909953790433395,0.07870967741935483,0.0,15.0,-15.0,-0.01775358030536158,home
730,3743,21,6,3.0,7.0,0.0,2017-06-19,Cincinnati Reds,Tampa Bay Rays,0.58,0.42,0.64,2,1.35,2.0,0.6097560975609756,0.425531914893617,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
731,3742,11,15,8.0,7.0,1.0,2017-06-19,Washington Nationals,Miami Marlins,0.46,0.54,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
732,3744,25,24,9.0,0.0,1.0,2017-06-19,San Francisco Giants,Atlanta Braves,0.49,0.51,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
733,3745,3,30,1.0,8.0,0.0,2017-06-19,Pittsburgh Pirates,Milwaukee Brewers,0.52,0.48,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0836363636363637,0.0,15.0,-15.0,-0.018074466803229307,home
734,3746,1,17,3.0,2.0,1.0,2017-06-19,San Diego Padres,Chicago Cubs,0.7,0.3,0.44,2,1.85,2.0,0.6944444444444444,0.3508771929824561,0.04532163742690054,0.0,0.0,0.0,0.0,0.0,
735,3747,13,14,6.0,7.0,0.0,2017-06-19,Toronto Blue Jays,Texas Rangers,0.52,0.48,1.05,2,0.8,2.0,0.48780487804878053,0.5555555555555556,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
736,3748,20,18,4.0,2.0,1.0,2017-06-19,Boston Red Sox,Kansas City Royals,0.5,0.5,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
737,3750,23,4,1.0,4.0,0.0,2017-06-19,Houston Astros,Oakland Athletics,0.4,0.6,1.3,2,0.66,2.0,0.4347826086956522,0.6024096385542168,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
738,3749,12,29,6.0,2.0,1.0,2017-06-19,Detroit Tigers,Seattle Mariners,0.58,0.42,0.71,2,1.2,2.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
739,3751,16,9,10.0,6.0,0.0,2017-06-19,New York Mets,Los Angeles Dodgers,0.7,0.3,0.31,2,2.55,2.0,0.7633587786259541,0.28169014084507044,0.04504891947102463,0.0,0.0,0.0,0.0,0.0,
740,3752,19,7,6.0,5.0,1.0,2017-06-20,Cleveland Indians,Baltimore Orioles,0.46,0.54,1.25,2,0.68,2.0,0.4444444444444444,0.5952380952380952,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
741,3753,10,27,3.0,8.0,0.0,2017-06-20,Los Angeles Angels,New York Yankees,0.61,0.39,0.38,2,2.15,2.0,0.7246376811594204,0.31746031746031744,0.04209799861973784,0.0,0.10627906976744188,15.0,32.25,0.0395754080255246,away
742,3754,26,2,1.0,8.0,0.0,2017-06-20,St. Louis Cardinals,Philadelphia Phillies,0.44,0.56,1.4,2,0.62,2.0,0.4166666666666667,0.6172839506172839,0.033950617283950546,0.0,0.0,0.0,0.0,0.0,
743,3756,21,6,6.0,5.0,1.0,2017-06-20,Cincinnati Reds,Tampa Bay Rays,0.63,0.37,0.66,2,1.3,2.0,0.6024096385542168,0.4347826086956522,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
744,3755,11,15,3.0,12.0,1.0,2017-06-20,Washington Nationals,Miami Marlins,0.48,0.52,1.0,2,0.83,2.0,0.5,0.5464480874316939,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
745,3757,25,24,3.0,6.0,0.0,2017-06-20,San Francisco Giants,Atlanta Braves,0.56,0.44,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
746,3758,3,30,3.0,7.0,0.0,2017-06-20,Pittsburgh Pirates,Milwaukee Brewers,0.54,0.46,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
747,3759,1,17,4.0,0.0,1.0,2017-06-20,San Diego Padres,Chicago Cubs,0.65,0.35,0.47,2,1.75,2.0,0.6802721088435374,0.36363636363636365,0.04390847247990104,0.0,0.0,0.0,0.0,0.0,
748,3760,13,14,6.0,1.0,1.0,2017-06-20,Toronto Blue Jays,Texas Rangers,0.52,0.48,1.15,2,0.74,2.0,0.46511627906976744,0.5747126436781609,0.039828922747928264,0.10260869565217391,0.0,15.0,17.25,0.02036239154813197,home
749,3761,28,5,9.0,7.0,1.0,2017-06-20,Chicago White Sox,Minnesota Twins,0.59,0.41,0.57,2,1.55,2.0,0.6369426751592357,0.3921568627450981,0.02909953790433395,0.0,0.0,0.0,0.0,0.0,
750,3762,20,18,3.0,8.0,0.0,2017-06-20,Boston Red Sox,Kansas City Royals,0.39,0.61,1.7,2,0.5,2.0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.0,0.0,0.0,0.0,0.0,
751,3763,22,8,4.0,3.0,1.0,2017-06-20,Arizona Diamondbacks,Colorado Rockies,0.5,0.5,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
752,3765,23,4,4.0,8.0,0.0,2017-06-20,Houston Astros,Oakland Athletics,0.42,0.58,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.13789473684210515,25.0,23.75,0.02747570569180935,away
753,3766,12,29,5.0,4.0,1.0,2017-06-20,Detroit Tigers,Seattle Mariners,0.6,0.4,0.71,2,1.2,2.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
754,3764,16,9,12.0,0.0,1.0,2017-06-20,New York Mets,Los Angeles Dodgers,0.66,0.34,0.47,2,1.75,2.0,0.6802721088435374,0.36363636363636365,0.04390847247990104,0.0,0.0,0.0,0.0,0.0,
755,3769,20,18,6.0,4.0,1.0,2017-06-21,Boston Red Sox,Kansas City Royals,0.47,0.53,1.2,2,0.71,2.0,0.45454545454545453,0.5847953216374269,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
756,3770,1,17,2.0,3.0,0.0,2017-06-21,San Diego Padres,Chicago Cubs,0.64,0.36,0.47,2,1.75,2.0,0.6802721088435374,0.36363636363636365,0.04390847247990104,0.0,0.0,0.0,0.0,0.0,
757,3771,19,7,1.0,5.0,0.0,2017-06-21,Cleveland Indians,Baltimore Orioles,0.41,0.59,1.35,2,0.64,2.0,0.425531914893617,0.6097560975609756,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
758,3772,10,27,8.0,4.0,1.0,2017-06-21,Los Angeles Angels,New York Yankees,0.58,0.42,0.5,2,1.7,2.0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.0,0.07882352941176465,15.0,-15.0,-0.01688903901368012,away
759,3773,26,2,6.0,7.0,0.0,2017-06-21,St. Louis Cardinals,Philadelphia Phillies,0.46,0.54,1.15,2,0.74,2.0,0.46511627906976744,0.5747126436781609,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
760,3774,25,24,5.0,3.0,1.0,2017-06-21,San Francisco Giants,Atlanta Braves,0.52,0.48,1.0,2,0.83,2.0,0.5,0.5464480874316939,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
761,3775,13,14,5.0,7.0,0.0,2017-06-21,Toronto Blue Jays,Texas Rangers,0.59,0.41,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.1584210526315789,0.0,30.0,-30.0,-0.03435835767050335,home
762,3777,28,5,4.0,2.0,1.0,2017-06-21,Chicago White Sox,Minnesota Twins,0.52,0.48,0.5,2,1.7,2.0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.0,0.1741176470588235,30.0,-30.0,-0.03558085749866572,away
763,3776,3,30,4.0,3.0,1.0,2017-06-21,Pittsburgh Pirates,Milwaukee Brewers,0.57,0.43,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
764,3778,22,8,5.0,16.0,1.0,2017-06-21,Arizona Diamondbacks,Colorado Rockies,0.54,0.46,0.66,2,1.3,2.0,0.6024096385542168,0.4347826086956522,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
765,3780,23,4,1.0,5.0,0.0,2017-06-21,Houston Astros,Oakland Athletics,0.44,0.56,1.05,2,0.8,2.0,0.48780487804878053,0.5555555555555556,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
766,3781,12,29,7.0,5.0,1.0,2017-06-21,Detroit Tigers,Seattle Mariners,0.56,0.44,0.66,2,1.3,2.0,0.6024096385542168,0.4347826086956522,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
767,3779,16,9,8.0,2.0,1.0,2017-06-21,New York Mets,Los Angeles Dodgers,0.66,0.34,0.43,2,1.9,2.0,0.6993006993006994,0.3448275862068966,0.044128285507595955,0.0,0.0,0.0,0.0,0.0,
768,3782,26,2,5.0,1.0,1.0,2017-06-22,St. Louis Cardinals,Philadelphia Phillies,0.38,0.62,1.25,2,0.68,2.0,0.4444444444444444,0.5952380952380952,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
769,3783,28,5,0.0,9.0,0.0,2017-06-22,Chicago White Sox,Minnesota Twins,0.47,0.53,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
770,3784,13,14,11.0,4.0,0.0,2017-06-22,Toronto Blue Jays,Texas Rangers,0.51,0.49,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
771,3785,3,30,4.0,2.0,1.0,2017-06-22,Pittsburgh Pirates,Milwaukee Brewers,0.52,0.48,0.76,2,1.1,2.0,0.5681818181818182,0.47619047619047616,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
