id,homeTeamId,awayTeamId,homeTeamRuns,awayTeamRuns,homeTeamWin,date,awayName,homeName,538home,538away,exchangeHomePrice,bestHomeExchangeId,exchangeAwayPrice,bestAwayExchangeId
3388,4,29,7.0,6.0,1.0,2017-05-25,Detroit Tigers,Houston Astros,0.540000,0.460000,0.77,2,1.10,2
3389,3,8,0.0,4.0,0.0,2017-05-25,Arizona Diamondbacks,Milwaukee Brewers,0.510000,0.490000,0.95,2,0.87,2
3390,16,2,7.0,3.0,1.0,2017-05-25,St. Louis Cardinals,Los Angeles Dodgers,0.580000,0.420000,0.65,2,1.35,2
3391,5,29,8.0,2.0,1.0,2017-05-26,Detroit Tigers,Chicago White Sox,0.540000,0.460000,0.95,2,0.87,2
3392,10,23,1.0,4.0,0.0,2017-05-26,Oakland Athletics,New York Yankees,0.600000,0.400000,0.63,2,1.40,2
3393,26,6,2.0,5.0,0.0,2017-05-26,Cincinnati Reds,Philadelphia Phillies,0.500000,0.500000,0.69,2,1.25,2
3394,30,9,1.0,8.0,0.0,2017-05-26,New York Mets,Pittsburgh Pirates,0.480000,0.520000,1.25,2,0.69,2
3395,15,17,5.0,1.0,1.0,2017-05-26,San Diego Padres,Washington Nationals,0.730000,0.270000,0.38,2,2.15,2
3396,14,13,7.0,6.0,1.0,2017-05-26,Texas Rangers,Toronto Blue Jays,0.510000,0.490000,0.65,2,1.35,2
3397,18,12,3.0,0.0,1.0,2017-05-26,Seattle Mariners,Boston Red Sox,0.600000,0.400000,0.57,2,1.55,2
3398,7,20,4.0,6.0,0.0,2017-05-26,Kansas City Royals,Cleveland Indians,0.630000,0.370000,0.56,2,1.60,2
3399,11,27,8.0,5.0,1.0,2017-05-26,Los Angeles Angels,Miami Marlins,0.550000,0.450000,0.77,2,1.10,2
3400,5,29,,,,2017-05-26,Detroit Tigers,Chicago White Sox,0.530000,0.470000,1.00,2,0.83,2
3401,4,19,2.0,0.0,1.0,2017-05-26,Baltimore Orioles,Houston Astros,0.580000,0.420000,0.74,2,1.15,2
3403,28,21,2.0,5.0,0.0,2017-05-26,Tampa Bay Rays,Minnesota Twins,0.480000,0.520000,1.20,2,0.71,2
3404,22,2,10.0,0.0,1.0,2017-05-26,St. Louis Cardinals,Colorado Rockies,0.490000,0.510000,1.00,2,0.83,2
3405,16,1,4.0,0.0,1.0,2017-05-26,Chicago Cubs,Los Angeles Dodgers,0.540000,0.460000,0.77,2,1.10,2
3406,24,25,0.0,2.0,0.0,2017-05-26,Atlanta Braves,San Francisco Giants,0.520000,0.480000,0.83,2,1.00,2
3407,10,23,3.0,2.0,1.0,2017-05-27,Oakland Athletics,New York Yankees,0.620000,0.380000,0.71,2,1.20,2
3408,14,13,3.0,1.0,1.0,2017-05-27,Texas Rangers,Toronto Blue Jays,0.530000,0.470000,0.91,2,0.91,2
3409,5,29,3.0,4.0,0.0,2017-05-27,Detroit Tigers,Chicago White Sox,0.580000,0.420000,1.25,2,0.69,2
3410,28,21,5.0,3.0,1.0,2017-05-27,Tampa Bay Rays,Minnesota Twins,0.460000,0.540000,0.95,2,0.87,2
3411,18,12,6.0,0.0,1.0,2017-05-27,Seattle Mariners,Boston Red Sox,0.540000,0.460000,0.67,2,1.30,2
3412,26,6,4.0,3.0,1.0,2017-05-27,Cincinnati Reds,Philadelphia Phillies,0.520000,0.480000,0.80,2,1.05,2
3413,15,17,3.0,0.0,1.0,2017-05-27,San Diego Padres,Washington Nationals,0.720000,0.280000,0.43,2,1.95,2
3414,7,20,2.0,5.0,0.0,2017-05-27,Kansas City Royals,Cleveland Indians,0.610000,0.390000,0.57,2,1.55,2
3415,11,27,2.0,5.0,0.0,2017-05-27,Los Angeles Angels,Miami Marlins,0.500000,0.500000,1.00,2,0.83,2
3416,3,8,6.0,1.0,1.0,2017-05-27,Arizona Diamondbacks,Milwaukee Brewers,0.450000,0.550000,1.15,2,0.74,2
3417,5,29,,,,2017-05-27,Detroit Tigers,Chicago White Sox,0.450000,0.550000,0.91,2,0.91,2
3418,4,19,5.0,2.0,1.0,2017-05-27,Baltimore Orioles,Houston Astros,0.650000,0.350000,0.52,2,1.67,2
3419,16,1,5.0,0.0,1.0,2017-05-27,Chicago Cubs,Los Angeles Dodgers,0.530000,0.470000,0.83,2,1.00,2
3420,30,9,5.0,4.0,1.0,2017-05-27,New York Mets,Pittsburgh Pirates,0.540000,0.460000,0.74,2,1.15,2
3421,22,2,0.0,3.0,0.0,2017-05-27,St. Louis Cardinals,Colorado Rockies,0.550000,0.450000,0.91,2,0.91,2
3422,24,25,6.0,3.0,1.0,2017-05-27,Atlanta Braves,San Francisco Giants,0.540000,0.460000,0.80,2,1.05,2
3423,10,23,9.0,5.0,1.0,2017-05-28,Oakland Athletics,New York Yankees,0.600000,0.400000,0.59,2,1.50,2
3424,14,13,1.0,3.0,0.0,2017-05-28,Texas Rangers,Toronto Blue Jays,0.550000,0.450000,0.57,2,1.55,2
3425,7,20,10.0,1.0,1.0,2017-05-28,Kansas City Royals,Cleveland Indians,0.580000,0.420000,0.77,2,1.10,2
3426,11,27,9.0,2.0,1.0,2017-05-28,Los Angeles Angels,Miami Marlins,0.470000,0.530000,0.95,2,0.87,2
3427,18,12,0.0,5.0,0.0,2017-05-28,Seattle Mariners,Boston Red Sox,0.610000,0.390000,0.50,2,1.70,2
3428,26,6,4.0,8.0,0.0,2017-05-28,Cincinnati Reds,Philadelphia Phillies,0.450000,0.550000,1.05,2,0.80,2
3429,15,17,3.0,5.0,0.0,2017-05-28,San Diego Padres,Washington Nationals,0.670000,0.330000,0.65,2,1.35,2
3430,5,29,7.0,3.0,1.0,2017-05-28,Detroit Tigers,Chicago White Sox,0.570000,0.430000,1.00,2,0.83,2
3431,4,19,8.0,4.0,1.0,2017-05-28,Baltimore Orioles,Houston Astros,0.640000,0.360000,0.43,2,1.90,2
3432,3,8,9.0,5.0,1.0,2017-05-28,Arizona Diamondbacks,Milwaukee Brewers,0.530000,0.470000,0.77,2,1.10,2
3433,28,21,6.0,8.0,0.0,2017-05-28,Tampa Bay Rays,Minnesota Twins,0.460000,0.540000,0.95,2,0.87,2
3434,22,2,8.0,4.0,1.0,2017-05-28,St. Louis Cardinals,Colorado Rockies,0.530000,0.470000,0.77,2,1.10,2
3435,24,25,7.0,1.0,1.0,2017-05-28,Atlanta Braves,San Francisco Giants,0.600000,0.400000,0.50,2,1.70,2
3436,16,1,9.0,4.0,1.0,2017-05-28,Chicago Cubs,Los Angeles Dodgers,0.590000,0.410000,0.61,2,1.45,2
3437,30,9,2.0,7.0,0.0,2017-05-28,New York Mets,Pittsburgh Pirates,0.490000,0.510000,0.87,2,0.95,2
3448,20,29,7.0,10.0,1.0,2017-05-29,Detroit Tigers,Kansas City Royals,0.470000,0.530000,0.91,2,0.91,2
3449,14,6,17.0,2.0,0.0,2017-05-29,Cincinnati Reds,Toronto Blue Jays,0.600000,0.400000,0.50,2,1.70,2
3450,11,26,4.0,1.0,1.0,2017-05-29,Philadelphia Phillies,Miami Marlins,0.560000,0.440000,0.61,2,1.45,2
3451,13,21,8.0,10.0,1.0,2017-05-29,Tampa Bay Rays,Texas Rangers,0.520000,0.480000,0.65,2,1.35,2
3452,27,25,3.0,6.0,0.0,2017-05-29,Atlanta Braves,Los Angeles Angels,0.560000,0.440000,0.80,2,1.05,2
3453,7,23,9.0,4.0,1.0,2017-05-30,Oakland Athletics,Cleveland Indians,0.610000,0.390000,0.59,2,1.50,2
3454,2,16,4.0,9.0,0.0,2017-05-30,Los Angeles Dodgers,St. Louis Cardinals,0.450000,0.550000,1.10,2,0.77,2
3455,19,10,3.0,8.0,0.0,2017-05-30,New York Yankees,Baltimore Orioles,0.520000,0.480000,1.20,2,0.71,2
3456,30,8,0.0,3.0,0.0,2017-05-30,Arizona Diamondbacks,Pittsburgh Pirates,0.520000,0.480000,0.91,2,0.91,2
3457,14,6,6.0,4.0,1.0,2017-05-30,Cincinnati Reds,Toronto Blue Jays,0.610000,0.390000,0.50,2,1.70,2
3458,22,12,4.0,10.0,1.0,2017-05-30,Seattle Mariners,Colorado Rockies,0.550000,0.450000,0.71,2,1.20,2
3459,11,26,7.0,2.0,1.0,2017-05-30,Philadelphia Phillies,Miami Marlins,0.560000,0.440000,0.87,2,0.95,2
3460,9,3,5.0,4.0,1.0,2017-05-30,Milwaukee Brewers,New York Mets,0.540000,0.460000,0.83,2,1.00,2
3461,13,21,9.0,5.0,1.0,2017-05-30,Tampa Bay Rays,Texas Rangers,0.480000,0.520000,0.95,2,0.87,2
3462,5,18,7.0,13.0,1.0,2017-05-30,Boston Red Sox,Chicago White Sox,0.440000,0.560000,1.50,2,0.59,2
3463,28,4,2.0,7.0,0.0,2017-05-30,Houston Astros,Minnesota Twins,0.430000,0.570000,0.91,2,0.91,2
3464,20,29,1.0,0.0,1.0,2017-05-30,Detroit Tigers,Kansas City Royals,0.420000,0.580000,1.15,2,0.74,2
3465,24,15,3.0,6.0,0.0,2017-05-30,Washington Nationals,San Francisco Giants,0.480000,0.520000,0.83,2,1.00,2
3466,27,25,9.0,3.0,1.0,2017-05-30,Atlanta Braves,Los Angeles Angels,0.570000,0.430000,0.74,2,1.15,2
3467,17,1,6.0,2.0,1.0,2017-05-30,Chicago Cubs,San Diego Padres,0.450000,0.550000,1.20,2,0.71,2
3468,30,8,5.0,6.0,0.0,2017-05-31,Arizona Diamondbacks,Pittsburgh Pirates,0.510000,0.490000,0.91,2,0.91,2
3469,14,6,5.0,4.0,1.0,2017-05-31,Cincinnati Reds,Toronto Blue Jays,0.530000,0.470000,0.77,2,1.10,2
3470,11,26,10.0,2.0,0.0,2017-05-31,Philadelphia Phillies,Miami Marlins,0.620000,0.380000,0.77,2,1.10,2
3471,28,4,6.0,17.0,1.0,2017-05-31,Houston Astros,Minnesota Twins,0.430000,0.570000,1.25,2,0.69,2
3472,17,1,2.0,1.0,1.0,2017-05-31,Chicago Cubs,San Diego Padres,0.370000,0.630000,1.55,2,0.57,2
3473,7,23,1.0,3.0,0.0,2017-05-31,Oakland Athletics,Cleveland Indians,0.590000,0.410000,0.63,2,1.40,2
3474,19,10,10.0,4.0,0.0,2017-05-31,New York Yankees,Baltimore Orioles,0.480000,0.520000,0.91,2,0.91,2
3475,9,3,1.0,7.0,0.0,2017-05-31,Milwaukee Brewers,New York Mets,0.540000,0.460000,0.56,2,1.60,2
3476,13,21,5.0,7.0,0.0,2017-05-31,Tampa Bay Rays,Texas Rangers,0.480000,0.520000,1.15,2,0.74,2
3477,5,18,1.0,4.0,0.0,2017-05-31,Boston Red Sox,Chicago White Sox,0.450000,0.550000,1.35,2,0.65,2
3478,20,29,5.0,6.0,0.0,2017-05-31,Detroit Tigers,Kansas City Royals,0.540000,0.460000,0.83,2,1.00,2
3479,2,16,2.0,1.0,1.0,2017-05-31,Los Angeles Dodgers,St. Louis Cardinals,0.510000,0.490000,0.83,2,1.00,2
3480,27,25,2.0,1.0,1.0,2017-05-31,Atlanta Braves,Los Angeles Angels,0.550000,0.450000,0.77,2,1.10,2
3481,12,22,5.0,0.0,1.0,2017-05-31,Colorado Rockies,Seattle Mariners,0.570000,0.430000,0.54,2,1.65,2
3482,24,15,1.0,3.0,0.0,2017-05-31,Washington Nationals,San Francisco Giants,0.350000,0.650000,1.67,2,0.52,2
3485,19,18,7.0,5.0,1.0,2017-06-01,Boston Red Sox,Baltimore Orioles,0.480000,0.520000,1.05,2,0.80,2
3486,14,10,2.0,12.0,1.0,2017-06-01,New York Yankees,Toronto Blue Jays,0.570000,0.430000,0.65,2,1.35,2
3487,11,8,2.0,3.0,0.0,2017-06-01,Arizona Diamondbacks,Miami Marlins,0.450000,0.550000,1.00,2,0.83,2
3488,27,28,2.0,4.0,0.0,2017-06-01,Minnesota Twins,Los Angeles Angels,0.570000,0.430000,0.77,2,1.10,2
3490,19,18,3.0,2.0,1.0,2017-06-02,Boston Red Sox,Baltimore Orioles,0.490000,0.510000,1.10,2,0.77,2
3491,26,24,0.0,10.0,0.0,2017-06-02,San Francisco Giants,Philadelphia Phillies,0.500000,0.500000,0.80,2,1.05,2
3492,14,10,7.0,5.0,1.0,2017-06-02,New York Yankees,Toronto Blue Jays,0.470000,0.530000,1.05,2,0.80,2
3493,6,25,3.0,2.0,1.0,2017-06-02,Atlanta Braves,Cincinnati Reds,0.530000,0.470000,0.83,2,1.00,2
3494,29,5,15.0,5.0,0.0,2017-06-02,Chicago White Sox,Detroit Tigers,0.590000,0.410000,0.52,2,1.67,2
3495,11,8,7.0,5.0,1.0,2017-06-02,Arizona Diamondbacks,Miami Marlins,0.540000,0.460000,0.87,2,0.95,2
3496,9,30,7.0,12.0,1.0,2017-06-02,Pittsburgh Pirates,New York Mets,0.530000,0.470000,0.87,2,0.95,2
3497,13,4,1.0,7.0,0.0,2017-06-02,Houston Astros,Texas Rangers,0.450000,0.550000,1.10,2,0.77,2
3498,3,16,1.0,2.0,0.0,2017-06-02,Los Angeles Dodgers,Milwaukee Brewers,0.360000,0.640000,1.85,2,0.44,2
3499,20,7,4.0,0.0,1.0,2017-06-02,Cleveland Indians,Kansas City Royals,0.460000,0.540000,0.95,2,0.87,2
3500,23,15,3.0,13.0,1.0,2017-06-02,Washington Nationals,Oakland Athletics,0.390000,0.610000,1.25,2,0.69,2
3501,27,28,5.0,11.0,1.0,2017-06-02,Minnesota Twins,Los Angeles Angels,0.600000,0.400000,0.80,2,1.05,2
3502,17,22,8.0,5.0,1.0,2017-06-02,Colorado Rockies,San Diego Padres,0.440000,0.560000,1.00,2,0.83,2
3503,12,21,12.0,4.0,0.0,2017-06-02,Tampa Bay Rays,Seattle Mariners,0.490000,0.510000,1.05,2,0.80,2
3504,14,10,0.0,7.0,0.0,2017-06-03,New York Yankees,Toronto Blue Jays,0.510000,0.490000,0.71,2,1.20,2
3505,20,7,12.0,5.0,0.0,2017-06-03,Cleveland Indians,Kansas City Royals,0.360000,0.640000,1.70,2,0.50,2
3506,1,2,5.0,3.0,1.0,2017-06-03,St. Louis Cardinals,Chicago Cubs,0.610000,0.390000,0.61,2,1.45,2
3507,23,15,10.0,4.0,0.0,2017-06-03,Washington Nationals,Oakland Athletics,0.410000,0.590000,1.15,2,0.74,2
3509,6,25,5.0,6.0,0.0,2017-06-03,Atlanta Braves,Cincinnati Reds,0.580000,0.420000,0.67,2,1.30,2
3510,29,5,10.0,1.0,1.0,2017-06-03,Chicago White Sox,Detroit Tigers,0.500000,0.500000,0.77,2,1.10,2
3511,11,8,3.0,0.0,1.0,2017-06-03,Arizona Diamondbacks,Miami Marlins,0.500000,0.500000,0.91,2,0.91,2
3512,3,16,8.0,10.0,1.0,2017-06-03,Los Angeles Dodgers,Milwaukee Brewers,0.400000,0.600000,1.45,2,0.61,2
3513,17,22,1.0,10.0,0.0,2017-06-03,Colorado Rockies,San Diego Padres,0.450000,0.550000,1.05,2,0.80,2
3514,19,18,2.0,5.0,0.0,2017-06-03,Boston Red Sox,Baltimore Orioles,0.510000,0.490000,1.15,2,0.74,2
3515,9,30,4.0,2.0,1.0,2017-06-03,Pittsburgh Pirates,New York Mets,0.560000,0.440000,0.80,2,1.05,2
3516,13,4,5.0,6.0,0.0,2017-06-03,Houston Astros,Texas Rangers,0.380000,0.620000,1.60,2,0.56,2
3517,27,28,7.0,2.0,1.0,2017-06-03,Minnesota Twins,Los Angeles Angels,0.500000,0.500000,0.87,2,0.95,2
3518,12,21,9.0,2.0,1.0,2017-06-03,Tampa Bay Rays,Seattle Mariners,0.530000,0.470000,1.00,2,0.83,2
3519,14,10,3.0,2.0,1.0,2017-06-04,New York Yankees,Toronto Blue Jays,0.520000,0.480000,0.95,2,0.87,2
3520,6,25,8.0,13.0,1.0,2017-06-04,Atlanta Braves,Cincinnati Reds,0.510000,0.490000,0.80,2,1.05,2
3521,29,5,7.0,4.0,1.0,2017-06-04,Chicago White Sox,Detroit Tigers,0.620000,0.380000,0.52,2,1.67,2
3523,9,30,1.0,11.0,0.0,2017-06-04,Pittsburgh Pirates,New York Mets,0.550000,0.450000,0.87,2,0.95,2
3524,19,18,3.0,7.0,0.0,2017-06-04,Boston Red Sox,Baltimore Orioles,0.430000,0.570000,1.70,2,0.50,2
3525,26,24,9.0,7.0,1.0,2017-06-04,San Francisco Giants,Philadelphia Phillies,0.480000,0.520000,1.10,2,0.77,2
3526,3,16,3.0,0.0,1.0,2017-06-04,Los Angeles Dodgers,Milwaukee Brewers,0.440000,0.560000,1.25,2,0.69,2
3527,20,7,0.0,8.0,0.0,2017-06-04,Cleveland Indians,Kansas City Royals,0.450000,0.550000,1.30,2,0.67,2
3528,13,4,2.0,7.0,0.0,2017-06-04,Houston Astros,Texas Rangers,0.450000,0.550000,1.20,2,0.71,2
3529,27,28,2.0,3.0,0.0,2017-06-04,Minnesota Twins,Los Angeles Angels,0.570000,0.430000,1.10,2,0.77,2
3530,23,15,10.0,11.0,0.0,2017-06-04,Washington Nationals,Oakland Athletics,0.420000,0.580000,0.95,2,0.87,2
3531,12,21,7.0,1.0,1.0,2017-06-04,Tampa Bay Rays,Seattle Mariners,0.550000,0.450000,0.77,2,1.10,2
3533,1,2,7.0,6.0,1.0,2017-06-04,St. Louis Cardinals,Chicago Cubs,0.650000,0.350000,0.59,2,1.50,2
3534,6,2,4.0,2.0,1.0,2017-06-05,St. Louis Cardinals,Cincinnati Reds,0.450000,0.550000,1.20,2,0.71,2
3535,25,26,4.0,11.0,1.0,2017-06-05,Philadelphia Phillies,Atlanta Braves,0.570000,0.430000,0.80,2,1.05,2
3536,3,24,2.0,7.0,0.0,2017-06-05,San Francisco Giants,Milwaukee Brewers,0.590000,0.410000,1.00,2,0.83,2
3537,1,11,3.0,1.0,1.0,2017-06-05,Miami Marlins,Chicago Cubs,0.520000,0.480000,0.80,2,1.05,2
3538,20,4,3.0,7.0,0.0,2017-06-05,Houston Astros,Kansas City Royals,0.410000,0.590000,1.20,2,0.69,2
3539,16,15,2.0,4.0,0.0,2017-06-05,Washington Nationals,Los Angeles Dodgers,0.530000,0.470000,0.71,2,1.20,2
3540,23,14,5.0,3.0,1.0,2017-06-05,Toronto Blue Jays,Oakland Athletics,0.500000,0.500000,0.91,2,0.91,2
3541,19,30,6.0,5.0,1.0,2017-06-06,Pittsburgh Pirates,Baltimore Orioles,0.510000,0.490000,0.77,2,1.10,2
3542,10,18,4.0,5.0,0.0,2017-06-06,Boston Red Sox,New York Yankees,0.530000,0.470000,0.87,2,0.95,2
3543,6,2,13.0,1.0,1.0,2017-06-06,St. Louis Cardinals,Cincinnati Reds,0.510000,0.490000,1.05,2,0.80,2
3542,10,18,4.0,5.0,0.0,2017-06-06,Boston Red Sox,New York Yankees,0.530000,0.470000,0.87,2,0.95,2
3541,19,30,6.0,5.0,1.0,2017-06-06,Pittsburgh Pirates,Baltimore Orioles,0.510000,0.490000,0.77,2,1.10,2
3545,21,5,2.0,4.0,0.0,2017-06-06,Chicago White Sox,Tampa Bay Rays,0.590000,0.410000,0.58,2,1.50,2
3544,29,27,3.0,5.0,0.0,2017-06-06,Los Angeles Angels,Detroit Tigers,0.560000,0.440000,0.64,2,1.35,2
3546,25,26,1.0,3.0,0.0,2017-06-06,Philadelphia Phillies,Atlanta Braves,0.580000,0.420000,0.90,2,0.90,2
3547,3,24,5.0,2.0,1.0,2017-06-06,San Francisco Giants,Milwaukee Brewers,0.590000,0.410000,0.71,2,1.20,2
3548,1,11,10.0,2.0,0.0,2017-06-06,Miami Marlins,Chicago Cubs,0.640000,0.360000,0.50,2,1.70,2
3549,13,9,10.0,8.0,0.0,2017-06-06,New York Mets,Texas Rangers,0.490000,0.510000,1.30,2,0.66,2
3550,20,4,9.0,7.0,1.0,2017-06-06,Houston Astros,Kansas City Royals,0.380000,0.620000,1.20,2,0.71,2
3551,22,7,11.0,3.0,0.0,2017-06-06,Cleveland Indians,Colorado Rockies,0.520000,0.480000,1.00,2,0.83,2
3552,8,17,10.0,2.0,0.0,2017-06-06,San Diego Padres,Arizona Diamondbacks,0.640000,0.360000,0.52,2,1.67,2
3553,23,14,4.0,1.0,1.0,2017-06-06,Toronto Blue Jays,Oakland Athletics,0.440000,0.560000,1.15,2,0.74,2
3555,12,28,12.0,3.0,0.0,2017-06-06,Minnesota Twins,Seattle Mariners,0.650000,0.350000,0.45,2,1.80,2
3554,16,15,1.0,2.0,0.0,2017-06-06,Washington Nationals,Los Angeles Dodgers,0.480000,0.520000,1.00,2,0.83,2
3556,22,7,8.0,1.0,1.0,2017-06-07,Cleveland Indians,Colorado Rockies,0.500000,0.500000,1.00,2,0.83,2
3557,16,15,2.0,1.0,1.0,2017-06-07,Washington Nationals,Los Angeles Dodgers,0.580000,0.420000,0.60,2,1.45,2
3558,23,14,5.0,7.0,0.0,2017-06-07,Toronto Blue Jays,Oakland Athletics,0.490000,0.510000,0.86,2,0.95,2
3560,10,18,8.0,0.0,1.0,2017-06-07,Boston Red Sox,New York Yankees,0.530000,0.470000,0.86,2,0.95,2
3559,19,30,9.0,6.0,1.0,2017-06-07,Pittsburgh Pirates,Baltimore Orioles,0.570000,0.430000,0.66,2,1.30,2
3563,21,5,3.0,1.0,1.0,2017-06-07,Chicago White Sox,Tampa Bay Rays,0.560000,0.440000,0.62,2,1.40,2
3562,29,27,4.0,0.0,1.0,2017-06-07,Los Angeles Angels,Detroit Tigers,0.520000,0.480000,0.74,2,1.15,2
3561,6,2,6.0,4.0,1.0,2017-06-07,St. Louis Cardinals,Cincinnati Reds,0.490000,0.510000,1.05,2,0.80,2
3564,25,26,14.0,1.0,1.0,2017-06-07,Philadelphia Phillies,Atlanta Braves,0.560000,0.440000,0.76,2,1.10,2
3565,1,11,5.0,6.0,0.0,2017-06-07,Miami Marlins,Chicago Cubs,0.630000,0.370000,0.45,2,1.80,2
3566,13,9,3.0,4.0,0.0,2017-06-07,New York Mets,Texas Rangers,0.590000,0.410000,0.62,2,1.40,2
3567,3,24,6.0,3.0,1.0,2017-06-07,San Francisco Giants,Milwaukee Brewers,0.550000,0.450000,0.74,2,1.15,2
3568,20,4,7.0,5.0,1.0,2017-06-07,Houston Astros,Kansas City Royals,0.360000,0.640000,1.50,2,0.58,2
3569,8,17,7.0,4.0,1.0,2017-06-07,San Diego Padres,Arizona Diamondbacks,0.670000,0.330000,0.47,2,1.75,2
3570,12,28,6.0,5.0,1.0,2017-06-07,Minnesota Twins,Seattle Mariners,0.570000,0.430000,0.83,2,1.00,2
3571,6,2,5.0,2.0,1.0,2017-06-08,St. Louis Cardinals,Cincinnati Reds,0.510000,0.490000,0.90,2,0.90,2
3572,29,27,4.0,11.0,1.0,2017-06-08,Los Angeles Angels,Detroit Tigers,0.610000,0.390000,0.55,2,1.60,2
3573,3,24,5.0,9.0,0.0,2017-06-08,San Francisco Giants,Milwaukee Brewers,0.500000,0.500000,1.00,2,0.83,2
3574,8,17,15.0,3.0,0.0,2017-06-08,San Diego Padres,Arizona Diamondbacks,0.590000,0.410000,0.68,2,1.25,2
3577,15,19,6.0,1.0,1.0,2017-06-08,Baltimore Orioles,Washington Nationals,0.550000,0.450000,0.64,2,1.35,2
3575,10,18,9.0,1.0,1.0,2017-06-08,Boston Red Sox,New York Yankees,0.520000,0.480000,0.83,2,1.00,2
3576,30,11,1.0,7.0,0.0,2017-06-08,Miami Marlins,Pittsburgh Pirates,0.540000,0.460000,0.74,2,1.15,2
3578,21,5,7.0,5.0,1.0,2017-06-08,Chicago White Sox,Tampa Bay Rays,0.580000,0.420000,0.58,2,1.50,2
3579,25,26,3.0,1.0,1.0,2017-06-08,Philadelphia Phillies,Atlanta Braves,0.560000,0.440000,0.80,2,1.05,2
3580,1,22,1.0,4.0,0.0,2017-06-08,Colorado Rockies,Chicago Cubs,0.600000,0.400000,0.57,2,1.55,2
3581,20,4,1.0,6.0,0.0,2017-06-08,Houston Astros,Kansas City Royals,0.340000,0.660000,1.70,2,0.50,2
3582,12,28,1.0,2.0,0.0,2017-06-08,Minnesota Twins,Seattle Mariners,0.600000,0.400000,0.76,2,1.10,2
3584,30,11,7.0,12.0,1.0,2017-06-09,Miami Marlins,Pittsburgh Pirates,0.490000,0.510000,0.86,2,0.95,2
3585,15,13,2.0,5.0,0.0,2017-06-09,Texas Rangers,Washington Nationals,0.630000,0.370000,0.57,2,1.55,2
3587,7,5,7.0,3.0,1.0,2017-06-09,Chicago White Sox,Cleveland Indians,0.650000,0.350000,0.40,2,2.10,2
3586,18,29,5.0,3.0,1.0,2017-06-09,Detroit Tigers,Boston Red Sox,0.600000,0.400000,0.68,2,1.25,2
3588,21,23,13.0,4.0,0.0,2017-06-09,Oakland Athletics,Tampa Bay Rays,0.570000,0.430000,0.86,2,0.95,2
3590,10,19,8.0,2.0,1.0,2017-06-09,Baltimore Orioles,New York Yankees,0.550000,0.450000,0.74,2,1.15,2
3589,25,9,3.0,2.0,1.0,2017-06-09,New York Mets,Atlanta Braves,0.520000,0.480000,1.05,2,0.80,2
3591,4,27,4.0,9.0,0.0,2017-06-09,Los Angeles Angels,Houston Astros,0.610000,0.390000,0.54,2,1.65,2
3592,2,26,3.0,2.0,1.0,2017-06-09,Philadelphia Phillies,St. Louis Cardinals,0.570000,0.430000,0.58,2,1.50,2
3593,8,3,6.0,8.0,0.0,2017-06-09,Milwaukee Brewers,Arizona Diamondbacks,0.570000,0.430000,0.71,2,1.20,2
3594,16,6,7.0,2.0,1.0,2017-06-09,Cincinnati Reds,Los Angeles Dodgers,0.700000,0.300000,0.50,2,1.70,2
3595,17,20,6.0,3.0,1.0,2017-06-09,Kansas City Royals,San Diego Padres,0.500000,0.500000,0.86,2,0.95,2
3596,12,14,4.0,2.0,1.0,2017-06-09,Toronto Blue Jays,Seattle Mariners,0.560000,0.440000,1.05,2,0.80,2
3597,24,28,0.0,4.0,0.0,2017-06-09,Minnesota Twins,San Francisco Giants,0.480000,0.520000,0.95,2,0.86,2
3598,15,13,3.0,6.0,0.0,2017-06-10,Texas Rangers,Washington Nationals,0.600000,0.400000,0.57,2,1.55,2
3599,25,9,1.0,8.0,0.0,2017-06-10,New York Mets,Atlanta Braves,0.530000,0.470000,1.15,2,0.86,2
3600,21,23,2.0,7.0,0.0,2017-06-10,Oakland Athletics,Tampa Bay Rays,0.590000,0.410000,0.83,2,1.05,2
3601,2,26,7.0,0.0,1.0,2017-06-10,Philadelphia Phillies,St. Louis Cardinals,0.660000,0.340000,0.41,2,2.00,2
3602,1,22,1.0,9.0,0.0,2017-06-10,Colorado Rockies,Chicago Cubs,0.520000,0.480000,0.86,2,0.95,2
3603,30,11,7.0,6.0,1.0,2017-06-10,Miami Marlins,Pittsburgh Pirates,0.490000,0.510000,0.95,2,0.86,2
3604,24,28,2.0,3.0,0.0,2017-06-10,Minnesota Twins,San Francisco Giants,0.580000,0.420000,0.66,2,1.30,2
3606,17,20,6.0,12.0,1.0,2017-06-10,Kansas City Royals,San Diego Padres,0.490000,0.510000,1.00,2,0.83,2
3605,4,27,3.0,1.0,1.0,2017-06-10,Los Angeles Angels,Houston Astros,0.610000,0.390000,0.55,2,1.60,2
3611,10,19,16.0,3.0,0.0,2017-06-10,Baltimore Orioles,New York Yankees,0.590000,0.410000,0.42,2,1.95,2
3610,7,5,3.0,5.0,0.0,2017-06-10,Chicago White Sox,Cleveland Indians,0.610000,0.390000,0.45,2,1.80,2
3609,18,29,11.0,3.0,0.0,2017-06-10,Detroit Tigers,Boston Red Sox,0.610000,0.390000,0.50,2,1.70,2
3613,16,6,5.0,4.0,1.0,2017-06-10,Cincinnati Reds,Los Angeles Dodgers,0.660000,0.340000,0.38,2,2.15,2
3612,8,3,3.0,2.0,1.0,2017-06-10,Milwaukee Brewers,Arizona Diamondbacks,0.500000,0.500000,0.64,2,1.35,2
